Field1_links,image_url,superficie,prix,adresse
https://sn.coinafrique.com/annonce/terrains/terrain-300m-a-toubab-dialaw-4773883,https://images.coinafrique.com/thumb_4773883_uploaded_image1_1717244615.jpg,300.0,8000000,"Ndiass, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-350-mbour-4773870,https://images.coinafrique.com/thumb_4773870_uploaded_image1_1717244211.jpg,350.0,4000000,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-a-ngor-almadies-4773729,https://images.coinafrique.com/thumb_4773729_uploaded_image1_1717238875.jpg,150.0,8500000,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-a-kounoune-4773718,https://images.coinafrique.com/thumb_4773718_uploaded_image1_1717238424.jpg,150.0,15000000,"Almadies 2, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150-keur-massar-bail-4773534,https://images.coinafrique.com/thumb_4773534_uploaded_image1_1717229541.jpg,150.0,16000000,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-225-diamniadio-titres-fonciers-4773526,https://images.coinafrique.com/thumb_4773526_uploaded_image1_1717229232.jpg,225.0,16000000,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-225-diamniadio-titre-foncier-4773442,https://images.coinafrique.com/thumb_4773442_uploaded_image1_1717225405.jpg,225.0,16000000,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-mbao-4773321,https://images.coinafrique.com/thumb_4773321_uploaded_image1_1717211265.jpg,150.0,25000000,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-180m-keur-moussa-4772641,https://images.coinafrique.com/thumb_4772641_uploaded_image1_1717172811.jpg,180.0,180,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-kounoune-4772453,https://images.coinafrique.com/thumb_4772453_uploaded_image1_1717166978.jpg,150.0,15000000,"Grand Dakar, Dakar, Sénégal"
