Field1_links,nb_piece,nb_bains,superficie,adresse
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-mamelles-2377249,15,,500 m2,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-appartement-2-pieces-mamelles-2377239,0,0,75 m2,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-2377181,0,0,95 m2,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-parcelles-assainie-2377052,3,6,161 m2,Sénégal
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-thies-2376852,9,,300 ,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-thies-2376841,9,18,300 ,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-fadia-2376381,,,,"Guédiawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-keur-massar-2376333,3,6,150 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2375020,6,12,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2373738,6,12,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-guediawaye-2373729,,,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-sipres-2373716,6,12,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-sipres-mbao-2373662,3,6,170 ,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-07-pieces-sicap-liberte-2373271,6,12,200 ,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-r1-dakar-2372397,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-zac-mbao-2372274,6,12,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-keur-massar-unite-14-2372248,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2372151,3,6,150 m2,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r1-ouest-foire-2372144,3,6,150 ,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-saly-2371925,18,36,600 ,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-saly-2371285,18,36,600 m2,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-massar-darou-2371270,3,6,150 m2,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-saly-2371010,6,12,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-saly-2370831,9,18,300 m2,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2370741,3,,150 m2,"Patte d'oie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-7-pieces-sicap-liberte-2370676,,,,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r3-grand-standing-2370604,,,,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2370573,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-7-pieces-saly-2370156,,,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-saly-2370060,6,12,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-saly-2370034,,,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-3-pieces-saly-2369988,,,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-08-pieces-dakar-2369941,45,90,1500 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2369889,3,6,150 ,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-dakar-2369855,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-2369831,6,12,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-3-pieces-sacre-cur-2369474,0,0,1 ,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-ngaparou-2369411,,,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-8-pieces-fann-2368579,24,48,800 ,"Fann, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-rufisque-2368445,3,6,150 m2,"Sicap-Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-cite-diamalaye-2367830,3,6,140 m2,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-5-pieces-zac-mbao-2367597,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-dakar-almadies-2366592,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-immeuble-malika-plage-2366281,6,12,,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2366271,18,36,600 m2,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-keur-massar-2366226,9,18,300 ,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-keur-massar-2366206,9,18,300 ,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-bambilor-2365588,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2365540,30,60,1000 m2,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-saly-2365130,12,24,465 ,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-mbao-2365111,6,12,,"Biscuiterie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-saly-2364960,,,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-saly-2364770,12,24,400 ,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-thies-2364711,6,12,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-sicap-libere-2364694,6,12,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-2364675,3,6,162 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-hlm-patte-doie-2364556,9,18,300 m2,"Patte d'oie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ouest-foire-2364506,3,6,150 ,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-saint-louis-2364258,9,18,300 m2,"Saint Louis, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-dakar-petit-mbao-2363460,3,6,150 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-bambilor-2363160,6,,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-ngor-almadies-2363054,18,36,600 ,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-mbour-2363050,24,48,800 ,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-mermoz-sacre-coeur-2362766,,,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-bambilor-2362749,,,,"Medina, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-2362156,6,12,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-nord-foire-2362105,6,12,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-mbour-2361586,,,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-2361560,3,6,150 m2,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r3-mamelles-2361080,6,12,,"Medina, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-sacre-cur-3-2360795,,,,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2360551,3,6,150 m2,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-nord-foire-2360089,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-sicap-liberte-4-2358852,6,12,,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-sicap-liberte-4-2358814,,,,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-vila-r1-2358352,,,,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-2358351,,,,"Biscuiterie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-07-pieces-sicap-liberte-2358339,6,12,200 ,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2357679,6,12,,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-mbour-2357469,6,12,,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-mbour-2357458,6,12,,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-mbour-2357455,6,12,,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-a-5-pieces-keur-massar-2357453,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-mbour-2357446,6,12,,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-mbour-2357438,,,,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-cite-gadaye-2357367,6,12,,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-sipres-mbao-2356863,3,6,170 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-200-m-mamelles-2356637,6,12,200 m2,"Dakar Plateau, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-sipres-mbao-2356463,6,12,200 ,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-150-m-mbao-2356347,,,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-mbour-2356178,6,,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-yoff-2356006,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-sacre-cur-2354693,6,12,250 m2,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-mbour-2354142,6,12,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-2354109,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-dakar-2354096,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-540-m-amitie-2-2353898,15,30,540 m2,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-130-m-basse-sicap-liberte-3-2353893,3,6,130 m2,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-cite-mountada-2353678,3,6,150 m2,"Grand Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-thies-parcelles-assainies-2353418,9,18,300 m2,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-300-m-rufisque-2353224,9,18,300 ,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-rufisque-2353207,3,6,154 ,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-600-m-rufisque-2353165,18,36,600 ,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-ouakam-2353139,3,6,142 ,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-12-pieces-dieuppeul-derkle-2352970,9,18,305 ,"Dieuppeul-Derklé, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-point-e-2352398,18,36,650 ,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-point-e-2352084,6,12,,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-ouest-foire-2352063,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-12-pieces-dakar-zac-mbao-2351867,3,6,150 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-rufisque-2351784,9,18,300 m2,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-point-e-2351727,9,18,300 ,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-06-pieces-dakar-2351592,3,6,150 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-dakar-2351437,12,,421 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2351128,3,6,150 m2,Sénégal
https://sn.coinafrique.com/annonce/villas/vente-villas-10-pieces-dakar-sur-la-vdn-2350832,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-mamelle-2350658,,,,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-marites-2350415,6,12,,"Hann Bel-Air, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ouest-foire-2350187,3,6,150 m2,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-maristes-2349169,6,12,200 m2,"Patte d'oie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-petit-mbao-2348253,,,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-somone-2348218,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-somone-2348214,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-pikine-icotaf-2348180,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-mamelles-2348176,6,12,200 m2,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-mbour-2348122,6,12,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-mbour-2348113,6,12,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-mbour-2348106,6,,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-mbour-2348101,6,12,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-mbour-2348098,,,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-mbour-2348092,,,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-mbour-2348086,,,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-tivaoune-peul-2348067,,,,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-sicap-baobab-2347983,6,12,252 ,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-2347485,6,12,200 m2,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-8-pieces-keur-massar-2347353,3,6,150 ,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-mbour-2347334,6,12,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-diaminar-sor-saint-louis-2346584,9,18,300 m2,"Saint Louis, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-diamina-sor-saint-louis-2346572,9,18,300 m2,"Saint Louis, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-niacoulrap-2346373,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-8-pieces-ndiakhirat-2346155,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-dakar-2346099,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-dakar-2346091,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-dakar-2346081,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r3-vdn-2345713,6,12,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-maristes-2345378,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-2345349,12,24,400 m2,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-dakar-2345285,12,24,421 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-dakar-2345266,9,18,321 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-mbour-2345180,6,12,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-toubab-dialao-2345064,6,12,,"Toubab Dialao, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-040-pieces-mermoz-sacre-coeur-2344990,6,12,200 ,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-2344952,,,,"Patte d'oie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-rufisque-2344924,6,12,,"Patte d'oie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-2344436,15,30,550 m2,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-10-pieces-sicap-liberte-2343847,6,12,,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-8-pieces-petit-mbao-2343745,3,6,160 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2343563,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-saly-2342902,6,12,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-saly-2342892,,,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-mbour-2342711,6,12,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-2342518,30,60,1000 ,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-ngaparou-2342485,30,60,1000 m2,"Ngaparou, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-ngaparou-2342447,18,36,600 m2,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-ngaparou-2342434,30,60,1000 m2,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-vila-4-pieces-saly-2342322,9,18,300 m2,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mamelles-2342320,6,12,,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-dakar-2341912,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-4-pieces-cite-fadila-2341689,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-kounoune-2341642,6,12,,"Patte d'oie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-tambacounda-2341519,9,18,396 ,"Tambacounda, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-saly-2341233,9,18,300 m2,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-maristes-2341117,,,,"Patte d'oie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-khayra-2340791,6,12,,"Touba, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-almadies-2-2340732,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-guedaiwaye-2339848,,,,"Guédiawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-ranch-2-ha-somone-2339464,6,12,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-8-pieces-cite-damel-2339365,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-ngaparou-2339103,54,108,1800 ,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-mermoz-sacre-coeur-2339005,,,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-bambilor-2338897,6,12,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-virage-2338876,6,12,220 m2,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-saly-2338830,18,36,600 ,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-7-pieces-keur-massar-2338738,6,12,,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mbour-2337592,3,6,150 m2,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-04-pieces-hlm-2337434,3,6,150 ,"HLM, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-dakar-2336508,18,36,617 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-zac-mbao-2336496,3,6,150 m2,"Sicap-Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-dakar-2336315,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-180-m-yoff-2336257,6,12,,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-200-m-yoff-2336195,6,12,,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r1-7-pieces-liberte-6-extension-2336047,12,24,400 m2,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-dakar-2335829,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2335668,3,6,150 m2,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-13-pieces-sicap-liberte-6-2335361,6,12,287 ,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-sicap-liberte-6-2335262,6,12,,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-sicap-liberte-4-2335196,0,0,80 m2,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-sicap-liberte-4-2335169,0,0,80 m2,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-pikine-tally-boumague-2335040,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-pikine-tally-boumague-2334991,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-ouest-foire-2334704,,,,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2334452,6,12,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-keur-mbaye-fall-2334431,6,12,225 m2,"Pikine, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-rufisque-2334393,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r3-mamelles-cite-cheikh-amar-2334373,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-250-m2-saly-2334299,,,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-cite-magistrat-2334164,6,12,200 m2,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-liberte-4-2334108,6,12,,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-lliberte-1-2334101,6,12,,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-yoff-2334080,6,12,,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-dakar-2333357,15,30,500 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-keur-massar-2333338,3,6,150 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-mermoz-sacre-coeur-2333337,6,12,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-7-pieces-guediawaye-2333320,,,,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-fadia-2333060,,,,"Guédiawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-golf-nord-2332977,6,12,250 m2,"Guédiawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-3-pieces-saly-2332592,6,12,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/titre-foncier-individuel-saly-2332060,15,30,500 m2,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-06-pieces-dakar-2332000,15,,500 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-dakar-2331720,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-ngaparou-2330634,30,60,1000 m2,"Ngaparou, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-saly-2330623,15,30,500 m2,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-bambilor-2330527,,,,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-2330500,3,6,162 m2,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-mbour-2330304,6,12,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-mbour-2330271,,,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2330104,3,6,150 m2,Sénégal
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-dakar-2330058,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-468-m-saly-palmerain-2329905,6,12,,"Saly, Sénégal"
